,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
13520,25/11/2015,"17 Castle Terrace Court Apartments, Malahide",,Dublin,"�335,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1563659,53.4496331,,Saint Margaret's Avenue,Malahide,,County Dublin,K36 AF58
13521,25/11/2015,"188 BACHELORS WALK, DUBLIN 1, DUBLIN",Dublin 1,Dublin,"�95,922.87",Yes,No,Second-Hand Dwelling house /Apartment,,-6.259631199999999,53.34759159999999,188,Bachelors Walk,North City,Dublin 1,County Dublin,
13522,25/11/2015,"1B and IC Sandymount Avenue, Ballsbridge, Dublin 4",Dublin 4,Dublin,"�8,000.00",No,No,New Dwelling house /Apartment,greater than 125 sq metres,-6.2206411,53.3279808,4,Sandymount Avenue,,,County Dublin,D04 K6R0
13523,25/11/2015,"2 OLD COUNTY GLEN, OLD COUNTY ROAD, DUBLIN 12",Dublin 15,Dublin,"�236,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.302325,53.3277064,2,Old County Glen,,,County Dublin,
13524,25/11/2015,"2 The Croft, Parc Na Silla, Loughlinstwon",,Dublin,"�427,312.76",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1312606,53.2387592,,Parc Na Silla Avenue,,,County Dublin,
13525,25/11/2015,"20 GRAFTON HALL, AUNGIER ST, DUBLIN 1",Dublin 2,Dublin,"�195,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2657926,53.3388816,,Aungier Street,,Dublin 2,County Dublin,
13526,25/11/2015,"21 MARLEY GROVE, RATHFARNHAM, DUBLIN",Dublin 16,Dublin,"�495,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2695228,53.2845705,21,Marley Grove,,,County Dublin,D16 YD37
13527,25/11/2015,"21 OSPREY PARK, TEMPLEOGUE, DUBLIN 6W",,Dublin,"�575,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3305429,53.30246349999999,21,Osprey Park,Templeogue,Dublin 6W,County Dublin,D6W A294
13528,25/11/2015,"28 AYREFIELD DR, AYREFIELD, DUBLIN 13",Dublin 13,Dublin,"�291,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.187833299999999,53.394209,28,Ayrfield Drive,Ayrfield,,County Dublin,D13 C9C4
13529,25/11/2015,"298 BACHELORS WALK, DUBLIN 1",Dublin 1,Dublin,"�155,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2596054,53.3475986,298,Bachelors Walk,North City,Dublin 1,County Dublin,
13530,25/11/2015,"3 CARRIGMORE GLEN, CITY WEST, SAGGART",Dublin 24,Dublin,"�486,250.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4325369,53.2832628,3,Carrigmore Glen,Fortunestown,,County Dublin,D24 N634
13531,25/11/2015,"3 COLLEGE GATE APTS, TOWNSEND ST, DUBLIN",Dublin 2,Dublin,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.254138999999999,53.34608100000001,,,,,County Dublin,
13532,25/11/2015,"30 GLEN DR, THE PARK, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1621972,53.2650708,30,Glen Lawn Drive,,Dublin 18,County Dublin,D18 X4A7
13533,25/11/2015,"31 Coopers Wood, Chapel Road, Kinsealy",,Dublin,"�460,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.171757599999999,53.4251975,31,Chapel Road,Kinsealy,,County Dublin,K36 AC97
13534,25/11/2015,"32 Pinewood Paek, Rathfarnham",Dublin 14,Dublin,"�500,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.297382,53.289235,32,Pinewood Park,,Dublin 14,County Dublin,D14 K5A0
13535,25/11/2015,"33 CHARNWOOD HEATH, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4149153,53.3863584,33,Charnwood Heath,,Dublin 15,County Dublin,D15 P8PP
13536,25/11/2015,"38 TICKNOCK WAY, TICKNOCK HILL, SANDYFORD",Dublin 18,Dublin,"�235,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2438044,53.2684475,38,Ticknock Way,,,County Dublin,
13537,25/11/2015,"39 MILESIAN AVE, SWORDS, DUBLIN",,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.205945799999999,53.4516478,39,Milesian Avenue,Mountgorry,,County Dublin,K67 H9P6
13538,25/11/2015,"40 BROADFIELD AVE, BROADFIELD MANOR, RATHCOOLE",Dublin 24,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.482209800000001,53.2783355,40,Broadfield Avenue,Tootenhill,,County Dublin,D24 R590
13539,25/11/2015,"41 Foxborough Drive, Lucan",,Dublin,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4275901,53.3412456,41,Foxborough Drive,Balgaddy,,County Dublin,K78 TD42
13540,25/11/2015,"44 THORNFIELD SQ, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.393098999999999,53.3243492,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
13541,25/11/2015,"5 DODDER AVE, FIRHOUSE, DUBLIN 24",Dublin 24,Dublin,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.347334099999999,53.2787467,5,Dodder Avenue,,Dublin 24,County Dublin,D24 PVY3
13542,25/11/2015,"5 ESKER MEADOW LAWN, LUCAN, DUBLIN",,Dublin,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.434292999999999,53.3477671,5,Esker Meadow Lawn,Glebe,,County Dublin,K78 KX04
13543,25/11/2015,"50 CASTLEKNOCK WAY, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"�366,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.376268899999999,53.3754615,50,Castleknock Way,Carpenterstown,Dublin 15,County Dublin,D15 KD74
13544,25/11/2015,"51 MAIN ST, APPLEWOOD VILLAGE, SWORDS",,Dublin,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.231066999999999,53.4705023,51,Applewood Main Street,,,County Dublin,K67 DN24
13545,25/11/2015,"52 New Ireland Road, Rialto",Dublin 8,Dublin,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3026664,53.3361913,52,New Ireland Road,,Dublin 8,County Dublin,D08 XH99
13546,25/11/2015,"54A Granitefield, Dun Laoghaire, County Dublin",,Dublin,"�378,854.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1417661,53.2684867,54A,Granitefield,Rochestown,,County Dublin,A96 W8C5
13547,25/11/2015,"58 DALEVIEW PARK, BALLYBRACK, CO DUBLIN",,Dublin,"�292,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1272246,53.2527913,,Dale View,,,County Dublin,
13548,25/11/2015,"7 ELM PARK HOUSE, GRANGE WOOD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2656903,53.2801955,,Grange Wood,,Dublin 16,County Dublin,
13549,25/11/2015,"7 KEW PARK, LUCAN, DUBLIN",,Dublin,"�312,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.467802799999999,53.3569131,7,Kew Park,Cooldrinagh,,County Dublin,K78 F8N5
13550,25/11/2015,"78 ST COLUMBAS RD, GREENHILLS, DUBLIN 12",Dublin 12,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.341286699999999,53.3103442,78,Saint Columba's Road,Greenhills,Dublin 12,County Dublin,D12 V4H9
13551,25/11/2015,"80 SHANGANAGH VALE, CABINTEELY, DUBLIN 18",Dublin 18,Dublin,"�505,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.139064599999999,53.2531431,80,Shanganagh Vale,,,County Dublin,D18 E196
13552,25/11/2015,"83 BLOCK G, BELLEVUE, DUBLIN 8",Dublin 8,Dublin,"�200,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3110906,53.3471279,,,Kilmainham,Dublin 8,County Dublin,
13553,25/11/2015,"9 ELMWOOD RD, SWORDS, DUBLIN",,Dublin,"�349,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2355381,53.4616677,9,Elmwood Road,Commons West,,County Dublin,K67 PW60
13554,25/11/2015,"9 TURVEY DR, DONABATE, DUBLIN",,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.156216499999999,53.48709909999999,9,Turvey Drive,Ballalease West,,County Dublin,K36 X379
13555,25/11/2015,"97 SEVEN OAKS SARSFIELD RD, DUBLIN 10, DUBLIN",Dublin 10,Dublin,"�87,278.26",Yes,No,Second-Hand Dwelling house /Apartment,,-6.327544199999999,53.3415145,,Sarsfield Road,Kilmainham,Dublin 10,County Dublin,
13556,25/11/2015,"Apartment 19, Harbour Court  George's Place, Dun Laoghaire",,Dublin,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.141188,53.29517560000001,,George's Place,Dún Laoghaire,,County Dublin,
13557,25/11/2015,"APARTMENT 4, 49 UPPER RATHMINES RD, DUBLIN 6",,Dublin,"�157,142.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265588300000001,53.3203578,49,Rathmines Road Upper,Rathmines,,County Dublin,D06 N5Y6
13558,25/11/2015,"APT 1, 49 UPPER RATHMINES RD, DUBLIN 6",Dublin 4,Dublin,"�157,142.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265588300000001,53.3203578,49,Rathmines Road Upper,Rathmines,,County Dublin,D06 X799
13559,25/11/2015,"APT 27, FORTWILLIAM, MOUNT MERRION AVE",,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2032576,53.2965155,,Mount Merrion Avenue,Merrion,,County Dublin,
13560,25/11/2015,"APT 2, 49 UPPER RATHMINES ROAD, DUBLIN 6",Dublin 6,Dublin,"�157,142.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265588300000001,53.3203578,49,Rathmines Road Upper,Rathmines,,County Dublin,D06 X433
13561,25/11/2015,"APT 3, 49 UPPER RATHIMINES RD, DUBLIN 6",Dublin 15,Dublin,"�157,142.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265588300000001,53.3203578,49,Rathmines Road Upper,Rathmines,,County Dublin,D06 AE13
13562,25/11/2015,"APT 44 EARLS COURT, REUBEN ST, DUBLIN 8",,Dublin,"�73,188.06",Yes,No,Second-Hand Dwelling house /Apartment,,-6.2907464,53.3344828,57,Reuben Street,Ushers,Dublin 8,County Dublin,D08 N7Y7
13563,25/11/2015,"APT 5, 49 UPPER RATHMINES RD, DUBLIN 6",Dublin 4,Dublin,"�157,142.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2655833,53.3203584,49,Bóthar Ráth Maonais Uachtarach,Rath Maonais,Dublin 6,Contae Bhaile Átha Cliath,D06 FX25
13564,25/11/2015,"APT 6, 49 UPPER RATHMINES ROAD, DUBLIN 6",,Dublin,"�157,142.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265588300000001,53.3203578,49,Rathmines Road Upper,Rathmines,,County Dublin,D06 W924
13565,25/11/2015,"APT 7, 49 UPPER RATHMINES RD, DUBLIN 6",Dublin 6,Dublin,"�157,142.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265588300000001,53.3203578,49,Rathmines Road Upper,Rathmines,,County Dublin,D06 W523
13566,25/11/2015,"APT 9, 4 BEAUPARK AVENUE, CLONGRIFFIN",Dublin 13,Dublin,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1515846,53.4001156,4,Beau Park Road,,,County Dublin,D13 F750
13567,25/11/2015,"APT.70 - HOLYWELL PARK, FELTRIM ROAD, SWORDS",,Dublin,"�141,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2122134,53.44409899999999,70,Holywell Park,Barrysparks,,County Dublin,
13568,26/11/2015,"105 CLONMACNOISE RD, DUBLIN 12, DUBLIN",Dublin 12,Dublin,"�85,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3001116,53.3215172,105,Clonmacnoise Road,,Dublin 12,County Dublin,D12 X9W7
13569,26/11/2015,"113 PARK DRIVE AVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"�284,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3663894,53.37564,113,Park Drive Avenue,Castleknock,Dublin 15,County Dublin,D15 AK15
13570,26/11/2015,"12 VIKING PLACE, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2848143,53.35004199999999,12,Viking Place,,,County Dublin,D07 A3F9
13571,26/11/2015,"132 BENMADIGAN RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"�203,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.316098900000001,53.3343731,132,Benmadigan Road,,Dublin 12,County Dublin,D12 R728
13572,26/11/2015,"17 FOXROCK GREEN, FOXROCK PARK, DUBLIN",Dublin 18,Dublin,"�650,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.173053200000001,53.2754171,17,Foxrock Green,Deansgrange,Dublin 18,County Dublin,D18 A0F5
13573,26/11/2015,"17 KILLEEN AVE, MALAHIDE, DUBLIN",,Dublin,"�540,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1806928,53.450044,17,Killeen Avenue,Yellow Walls,,County Dublin,K36 Y564
13574,26/11/2015,"172 LOWER RATHMINES RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"�501,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2648885,53.3247351,172,Rathmines Road Lower,Rathmines,Dublin 6,County Dublin,D06 F290
13575,26/11/2015,"2 DUNAWLEY DRIVE, CLONDALKIN, DUBLIN 22",,Dublin,"�211,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.403023600000001,53.3267324,2,Dunawley Drive,Clonburris Great,Dublin 22,County Dublin,D22 V440
13576,26/11/2015,"2 HUGHES RD EAST, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.324637099999999,53.3232216,2,Hughes Road East,Walkinstown,,County Dublin,D12 PX5X
13577,26/11/2015,"2 Marino Green, Marino, Dublin 3",Dublin 3,Dublin,"�425,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2333322,53.36710249999999,2,Marino Green,Marino,Dublin 3,County Dublin,D03 N796
13578,26/11/2015,"22 Diswellstown Green, Hamilton Park, Castleknock",Dublin 15,Dublin,"�348,017.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3842596,53.3702678,,Diswellstown Road,Carpenterstown,,County Dublin,
13579,26/11/2015,"22 MELVILLE RISE, MEAKSTOWN, FINGLAS DUBLIN 11",Dublin 11,Dublin,"�181,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2984721,53.4029883,22,Melville Rise,Meakstown,,County Dublin,
13580,26/11/2015,"22 Sleepy Hollow, Kinsealy Lane, Malahide",,Dublin,"�687,929.52",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1701242,53.4346553,22,Sleepy Hollow,Kinsealy,,County Dublin,
13581,26/11/2015,"245 Carnlough Road, Cabra, Dublin 7",Dublin 7,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2913368,53.3683073,245,Carnlough Road,Cabra West,Dublin 7,County Dublin,D07 DC90
13582,26/11/2015,"25 TRIMLESTOWN AVENUE, BOOTERSTOWN, CO DUBLIN",,Dublin,"�737,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2024734,53.3114247,25,Trimleston Avenue,Merrion,,County Dublin,A94 AX83
13583,26/11/2015,"271 LANDEN RD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"�156,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3394482,53.3389849,271,Landen Road,Decies,Dublin 10,County Dublin,D10 T653
13584,26/11/2015,"3 MOUNT GANDON, LUCAN VILLAGE, DUBLIN",,Dublin,"�425,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4475143,53.3554124,3,Mount Gandon,Esker North,,County Dublin,K78 WK37
13585,26/11/2015,"3 ST AIDANS PARK AVE, MARINO, DUBLIN 3",Dublin 3,Dublin,"�420,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.230995399999999,53.3662199,3,Saint Aidan's Park Avenue,Ballybough,Dublin 3,County Dublin,D03 T683
13586,26/11/2015,"4 DOON AVE, CIRCULAR RD NORTH, DUBLIN 7",Dublin 7,Dublin,"�471,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2924544,53.35833900000001,4,Doon Avenue,Cabra East,Dublin 7,County Dublin,D07 F9V9
13587,26/11/2015,"41 THE CRESCENT, LARCHHILL, SANTRY DUBLIN 9",Dublin 17,Dublin,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2285094,53.40060390000001,41,The Crescent,,Dublin 17,County Dublin,D17 X568
13588,26/11/2015,"421 PEARSE VILLAS, SALLYNOGGIN, DUBLIN",,Dublin,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.139996699999999,53.2724001,421,Pearse Villas,Thomastown,,County Dublin,A96 R584
13589,26/11/2015,"45 HUNTERS HILL, HUNTERS WOOD, FIRHOUSE",Dublin 24,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.328874400000001,53.2701966,45,Hunters Hill,,,County Dublin,D24 NWF4
13590,26/11/2015,"50 THE OAK, ROCKFIELD, DUNDRUM DUBLIN 14",Dublin 16,Dublin,"�313,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2344713,53.2854281,,Rockfield,Drummartin,,County Dublin,
13591,26/11/2015,"54 Temple Hall, Mount St Annes, Milltown",,Dublin,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2489363,53.3121995,4,Milltown Avenue,,"Dublin, 6",County Dublin,D06 YV22
13592,26/11/2015,"55 Seabrook, Rush, Co. Dublin",,Dublin,"�268,722.46",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1031262,53.5276521,55,Sea Brook,Rush,,County Dublin,K56 XV57
13593,26/11/2015,"6 The Crescent, Millers Glen, Swords",,Dublin,"�268,678.40",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2426938,53.4769848,,Meadowbank Lane,Oldtown,,County Dublin,
13594,26/11/2015,"6 VALEVIEW DRIVE, FINGLAS SOUTH, DUBLIN 11",Dublin 11,Dublin,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3068323,53.3808417,6,Valeview Drive,Finglas South,,County Dublin,D11 K7R6
13595,26/11/2015,"62 MILLTOWN HALL, MOUNT ST ANNES, MILLTOWN DUBLIN 6",Dublin 6,Dublin,"�470,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2500035,53.3138087,,Milltown Avenue,,Dublin 6,County Dublin,
13596,26/11/2015,"7 Friarsland, Roebuck Road, Clonskeagh",Dublin 6,Dublin,"�195,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2347382,53.3033681,,Roebuck Road,Friarland,,County Dublin,14
13597,26/11/2015,"70 CASTLEHEATH, MALAHIDE, DUBLIN",,Dublin,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1794395,53.44695429999999,,Swords Road,Yellow Walls,,County Dublin,
13598,26/11/2015,"8 ABBEYDALE RISE, THE OAKS, LUCAN",,Dublin,"�247,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.421315099999999,53.3440175,8,Abbeydale Rise,Balgaddy,,County Dublin,K78 DF34
13599,26/11/2015,"8 Friarsland, Roebuck Road, Clonskeagh",Dublin 6,Dublin,"�198,238.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2347382,53.3033681,,Roebuck Road,Friarland,,County Dublin,14
13600,26/11/2015,"8 GREENWOOD AVE, BLUNDEN DR, MALAHIDE RD DUBLIN 13",Dublin 13,Dublin,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1738747,53.3987264,8,Greenwood Avenue,Donaghmede,Dublin 13,County Dublin,D13 X3H0
13601,26/11/2015,"Apartment 137 Clifden Court, Ellis Quay",Dublin 7,Dublin,"�70,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.282977,53.34702,7,Ellis Quay,,Dublin 7,County Dublin,
13602,26/11/2015,"Apartment 307  Cathedral Court, New Street South, Dublin 8",Dublin 8,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.272936899999999,53.3372234,8,New Street South,Merchants Quay,Dublin 8,County Dublin,
13603,26/11/2015,"APT 2D  GRIFFITH LAWNS, GRIFFITH AVENUE, DRUMCONDRA",Dublin 9,Dublin,"�270,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2605964,53.37696829999999,2,Griffith Lawns,Drumcondra,,County Dublin,
13604,26/11/2015,"APT 4 THE OAKS, FOREST ROAD, SWORDS",,Dublin,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2447598,53.4460211,4,The Oaks,,,County Dublin,K67 DK53
13605,26/11/2015,"Apt. 142 The Old Distillery, Beresford Street",Dublin 7,Dublin,"�206,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2725668,53.3490636,29,Anne Street North,,Dublin 7,County Dublin,
13606,26/11/2015,"GLANDORE MEWS, GLANDORE PARK, MOUNTTOWN LOWER",,Dublin,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1464257,53.2876813,,Glandore Park,Dún Laoghaire,,County Dublin,
13607,26/11/2015,"HERBERTON BLOCK B  APT 23, 26 JAMES'S WALK, HERBERTON",,Dublin,"�210,250.00",No,No,Second-Hand Dwelling house /Apartment,,-6.292108,53.33818729999999,26,James's Walk,Saint James' (part of Phoenix Park),Dublin 8,County Dublin,D08 WC67
13608,26/11/2015,"LIVORNO, SORRENTO RD, DALKEY",,Dublin,"�1,050,000.00",No,No,Second-Hand Dwelling house /Apartment,,10.3105674,43.548473,,,,,Tuscany,
13609,26/11/2015,"Marthas Vineyard, Coliemore Road, Dalkey",,Dublin,"�2,334,605.00",No,No,Second-Hand Dwelling house /Apartment,,-6.0930699,53.2742933,,Coliemore Road,Dalkey,,County Dublin,
13610,26/11/2015,"MILLVIEW COTTAGE, MILLVIEW RAOD, MALAHIDE",,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1738313,53.4512572,,,Yellow Walls,,County Dublin,
13611,26/11/2015,"THE ELMS, KILL LANE, DUBLIN 18",Dublin 18,Dublin,"�790,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1710913,53.2753311,,Kill Lane,Deansgrange,Dublin 18,County Dublin,
13612,26/11/2015,"Tir Na Nog, 138 Howth Road",Dublin 13,Dublin,"�850,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2101701,53.3695874,138,Howth Road,Clontarf,Dublin 3,County Dublin,D03 P2K8
13613,27/11/2015,"1 CHAPEL HILL, LUCAN, DUBLIN",,Dublin,"�155,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.44405,53.3591291,1,The Old Rectory,St. Edmondsbury,,County Dublin,K78 C1P1
13614,27/11/2015,"1 LEAHYS TERRACE, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"�1,725,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.220533199999999,53.33613810000001,1,Leahy's Terrace,,Dublin 4,County Dublin,D04 T189
13615,27/11/2015,"10 DUNLUCE RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�567,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2012471,53.3711783,10,Dunluce Road,Clontarf,Dublin 3,County Dublin,D03 Y179
13616,27/11/2015,"10 Huntstown Close, Mulhuddart, Dublin 15",Dublin 15,Dublin,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4083976,53.4000062,10,Huntstown Close,Blakestown,Dublin 15,County Dublin,D15 YA4V
13617,27/11/2015,"10 Ormond Crescent, Swords Manor, Swords",,Dublin,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2474197,53.4635346,10,Ormond Crescent,Mooretown,,County Dublin,K67 V6K3
13618,27/11/2015,"103 BANNOW RD, CABRA WEST, DUBLIN 7",Dublin 7,Dublin,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2909108,53.3696109,103,Bannow Road,Cabra West,Dublin 7,County Dublin,D07 Y5X0
13619,27/11/2015,"104 THE CHANDLER, ARRAN QUAY, DUBLIN 7",Dublin 7,Dublin,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2757118,53.3464217,,Arran Quay,Smithfield,Dublin 7,County Dublin,
13620,27/11/2015,"105 GREENWOOD AVE, BLUNDEN DR MALAHIDE RD, DUBLIN 13",Dublin 13,Dublin,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1734472,53.3993282,105,Greenwood Avenue,Donaghmede,Dublin 13,County Dublin,D13 R2A0
13621,27/11/2015,"11 THE CRESCENT, GRANGE MANOR, LUCAN",,Dublin,"�312,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.445185299999999,53.3397885,11,The Crescent,,,County Dublin,K78 FR64
13622,27/11/2015,"119A Mount Prospect Avenue, Clontarf",Dublin 3,Dublin,"�652,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1826957,53.36660269999999,119A,Mount Prospect Avenue,Clontarf,Dublin 3,County Dublin,D03 W959
13623,27/11/2015,"12 THE CLAYTON, GASWORKS, SOUTH LOTTS RD DUBLIN 4",Dublin 4,Dublin,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.234687600000001,53.3392691,,South Lotts Road,,,County Dublin,4
13624,27/11/2015,"124 Castleknock Park, Castleknock",Dublin 15,Dublin,"�372,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.3589889,53.3725966,124,Castleknock Park,Castleknock,Dublin 15,County Dublin,D15 K6XA
13625,27/11/2015,"12A MOUNT DRINAN CRESCENT, KINSEALY DOWNS, SWORDS",,Dublin,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1998376,53.44574610000001,12A,Mount Drinan Crescent,Drinan,,County Dublin,K67 P226
13626,27/11/2015,"12H FERNLEIGH CLOSE, CARPENTERSTOWN, DUBLIN 15",,Dublin,"�137,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4010611,53.37354819999999,15,Fernleigh Close,Carpenterstown,Dublin 15,County Dublin,D15 W8X0
13627,27/11/2015,"13 CLOMUSKE RISE, HAMLET LANE, BALBRIGGAN",,Dublin,"�157,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1976784,53.6163769,13,Clonuske Drive,Tankardstown,,County Dublin,
13628,27/11/2015,"13 HUNTERS COURT, HUNTERSWOOD, BALLYCULLEN RD",Dublin 24,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3316113,53.2719604,13,Hunters Court,,Dublin 24,County Dublin,D24 K2F1
