,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
5505,31/05/2016,"ST MARYS, 4 AUBURN RD, DONNYBROOK DUBLIN 4",Dublin 4,Dublin,"�880,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2389674,53.32101729999999,,Belmont Avenue,Ranelagh,Dublin 4,County Dublin,D04 K025
5506,01/06/2016,"1-43 STAFFORD HOUSE, WOLFE TONE ST, DUBLIN 1",Dublin 1,Dublin,"�6,000,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2677194,53.3490736,1,Wolfe Tone Street,North City,Dublin 1,County Dublin,
5507,01/06/2016,"1 FOXHILL GREEN, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,"�290,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1746044,53.39621709999999,1,Foxhill Green,Donaghmede,Dublin 13,County Dublin,D13 N6W0
5508,01/06/2016,"104A GRIFFITH COURT, FAIRVIEW, DUBLIN 3",Dublin 3,Dublin,"�460,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2403714,53.3694397,3,Griffith Court,Ballybough,Dublin 3,County Dublin,D03 PH32
5509,01/06/2016,"113 VERDEMONT, SUNGBOROUGH ROAD, BLANCHARDSTOWN",Dublin 15,Dublin,"�177,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.393220599999999,53.38796989999999,,Snugborough Road,,Dublin 15,County Dublin,
5510,01/06/2016,"117 ST PATRICKS CRESCENT, MONKSTOWN FARM, DUN LAOGHAIRE",,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1560839,53.2863418,,Monkstown Farm,Lansville,,County Dublin,
5511,01/06/2016,"12 Diswellstown Manor, Castleknock, Dublin 15",Dublin 15,Dublin,"�488,986.78",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.3851179,53.3676948,12,Diswellstown Manor,Diswellstown,,County Dublin,D15 HWX9
5512,01/06/2016,"13 Belarmine Walk, Belarmine Woods, Stepaside",Dublin 18,Dublin,"�299,560.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.216270499999999,53.2582737,,Belarmine Avenue,,,County Dublin,
5513,01/06/2016,"13 ST BRIGIDS PARK, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3764176,53.3830001,13,Saint Brigid's Park,,Dublin 15,County Dublin,D15 YHX6
5514,01/06/2016,"133 LIOSCIAN, SWORDS, DUBLIN",,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.243735,53.4635956,133,Rathbeale Road,Mooretown,,County Dublin,K67 DV50
5515,01/06/2016,"14 BREGA HAMLET LANE, BALBRIGGAN, DUBLIN",,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2033843,53.6147319,14,Brega,Bremore,,County Dublin,K32 A378
5516,01/06/2016,"146 BALROTHERY EST, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.336916,53.2913039,146,Balrothery Estate,,Dublin 24,County Dublin,D24 DR5F
5517,01/06/2016,"16 GROSVENOR COURT, TEMPLEOGUE, DUBLIN 6W",,Dublin,"�600,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.316618900000001,53.305952,16,Grosvenor Court,Templeogue,Dublin 6W,County Dublin,D6W YV32
5518,01/06/2016,"18 ROCHDALE, HONEY PARK, KILL AVENUE   DUN LAOGHAIRE",Dublin 15,Dublin,"�102,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1522115,53.2821747,,Kill Avenue,,,County Dublin,
5519,01/06/2016,"2 COLLEGEFORT, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"�258,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3743788,53.3686754,2,Collegefort,Castleknock,,Contae Bhaile Átha Cliath,D15 P922
5520,01/06/2016,"20 STEPHENS RD, INCHICORE, DUBLIN 8",Dublin 8,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3103326,53.33717790000001,20,Stephens Road,Inchicore,Dublin 8,County Dublin,D08 KP9C
5521,01/06/2016,"26 HAVELOCK SQ, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"�580,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.230084499999999,53.3360986,26,Havelock Square,,Dublin 4,County Dublin,D04 Y2F2
5522,01/06/2016,"26 HEATHER COURT, STEPASIDE PARK, STEPASIDE DUBLIN 18",Dublin 18,Dublin,"�256,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2071318,53.2535551,,Stepaside Park,Jamestown,Dublin 18,County Dublin,
5523,01/06/2016,"3 AVONDALE AVE, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2747475,53.35972049999999,3,Avondale Avenue,,,County Dublin,D07 HH33
5524,01/06/2016,"3 Fforster Terrace, Lucan",,Dublin,"�224,670.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.425978799999999,53.3500846,3,Fforster Drive,,,County Dublin,K78 TH76
5525,01/06/2016,"30 TOLKA RD, DUBLIN CITY",Dublin 3,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.244719799999999,53.36319049999999,30,Tolka Road,Ballybough,,County Dublin,D03 F958
5526,01/06/2016,"32 WATERSIDE PARK, SWORDS RD, MALAHIDE",,Dublin,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1993262,53.4505451,32,Waterside Park,,,County Dublin,K36 R671
5527,01/06/2016,"4 ST BRIGIDS CLOSE, KILLESTER, DUBLIN 5",Dublin 5,Dublin,"�376,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.205224299999999,53.3789676,,Saint Brigid's Road,Clontarf West,,County Dublin,D05 YV44
5528,01/06/2016,"40 CHERRYFIELD AVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"�339,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3236747,53.31445429999999,40,Cherryfield Avenue,Walkinstown,,County Dublin,D12 Y0P0
5529,01/06/2016,"48 GALTYMORE CLOSE, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.322713299999999,53.3320075,48,Galtymore Close,,Dublin 12,County Dublin,D12 XR13
5530,01/06/2016,"49 WOODBROOK SQ, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"�244,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4026635,53.3759489,49,Woodbrook Square,Porterstown,,County Dublin,
5531,01/06/2016,"5 ASHLEY DR, MALAHIDE RD, SWORDS",,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.211892,53.4543934,5,Ashley Drive,Mountgorry,,County Dublin,K67 A4N5
5532,01/06/2016,"5 Elder Heath Lawn, Elder Heath, Kiltipper Road",Dublin 24,Dublin,"�275,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3788727,53.2705582,5,Elder Heath Lawn,Kiltipper,Dublin 24,County Dublin,D24 VAF5
5533,01/06/2016,"5 Park Terrace North, Beltree, Clongriffin",Dublin 13,Dublin,"�238,205.17",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1573445,53.4060304,5,Park Terrace North,Donaghmede,Dublin 13,County Dublin,D13 E6X5
5534,01/06/2016,"51 THE FAIRWAYS, SEABROOK MANOR, STATION RD",Dublin 13,Dublin,"�270,000.00",No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
5535,01/06/2016,"52 BREMORE DR, BALBRIGGAN, DUBLIN",,Dublin,"�163,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1902702,53.613397,52,Bremore Drive,Tankardstown,,County Dublin,K32 RD26
5536,01/06/2016,"61 CYPRESS GROVE RD, TEMPLEOGUE, DUBLIN 6W",,Dublin,"�620,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3100688,53.29967809999999,61,Cypress Grove Road,Templeogue Village,Dublin 6W,County Dublin,D6W WY67
5537,01/06/2016,"69 BALLINTEER PARK, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,"�545,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.248427299999999,53.27869279999999,69,Ballinteer Park,Ballinteer,Dublin 16,County Dublin,D16 T974
5538,01/06/2016,"7 THOR PLACE, OXMONTON RD, C R DUBLIN 7",Dublin 7,Dublin,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.292145,53.3527654,7,Thor Place,,,County Dublin,D07 F7X6
5539,01/06/2016,"72 MELVILLE COVE, FINGLAS, DUBLIN 11",Dublin 11,Dublin,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2984401,53.4025591,72,Melville Cove,Jamestown Little,Dublin 11,County Dublin,D11 PD9D
5540,01/06/2016,"77 BRIGHTON SQUARE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"�600,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2798719,53.3147054,77,Brighton Square,,,County Dublin,D06 K5C2
5541,01/06/2016,"8 MOUNT ARGUS WAY, HAROLDS CROSS, DUBLIN 6W",,Dublin,"�475,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.290524899999999,53.3205558,8,Mount Argus Way,,Dublin 6W,County Dublin,D6W WF34
5542,01/06/2016,"APT 606 ONE BEACON COURT, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2207062,53.276225,,,,,County Dublin,
5543,01/06/2016,"BLOCK A, 47 ADELAIDE SQ, WHITEFRIAR ST",Dublin 8,Dublin,"�500,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.267782599999999,53.3399246,,,,Dublin 8,County Dublin,
5544,01/06/2016,"BLOOMS LODGE, SANDYCOVE CLOSE, SANDYCOVE",,Dublin,"�356,250.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1147547,53.286313,,Sandycove Close,,,County Dublin,
5545,01/06/2016,"FATIMA CHAPELIZOD RD, ISLAND BRIDGE, DUBLIN 8",,Dublin,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3289209,53.3462949,,Chapelizod Road,,,County Dublin,
5546,01/06/2016,"FLAT 4, 2 SUSSEX ROAD, BALLSBRIDGE",Dublin 4,Dublin,"�655,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2514468,53.3308836,2,Sussex Road,,,County Dublin,D04 RW88
5547,01/06/2016,"PARK COTTAGE CHAPELIZOD ROAD, ISLAND BRIDGE, DUBLIN 8",,Dublin,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.312393999999999,53.347746,,Chapelizod Road,,Dublin 8,County Dublin,
5548,02/06/2016,"1 BELFRY MEADOWS, CITYWEST, DUBLIN 24",Dublin 24,Dublin,"�201,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4168622,53.2779865,1,Belfry Meadows,Gibbons,,County Dublin,
5549,02/06/2016,"1 CHAPELTON, HOLLYSTOWN, DUBLIN 15",Dublin 15,Dublin,"�182,345.83",No,No,Second-Hand Dwelling house /Apartment,,-6.379751,53.4352272,1,Chapelton,Hollystown,,County Dublin,D15 V207
5550,02/06/2016,"1 GREENFIELD PLACE, HAROLDS PLACE, HAROLDS CROSS DUBLIN 6",Dublin 6,Dublin,"�438,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2734176,53.32671389999999,1,Greenfield Place,,,County Dublin,D06 YP08
5551,02/06/2016,"1 OAK VIEW LAWN, HARTSTOWN, DUBLIN 15",Dublin 15,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.417471,53.3920681,1,Oakview Lawn,Huntstown,,County Dublin,D15 P68E
5552,02/06/2016,"11 the gate, millers glen, swords",,Dublin,"�251,057.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,-6.2430273,53.4721582,11,The Gate,Oldtown,,County Dublin,K67 C9P2
5553,02/06/2016,"12 CHERBURY COURT, BOOTERSTOWN AVE, BLACKROCK",,Dublin,"�315,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.199536,53.301268,12,Cherbury Court,Merrion,,County Dublin,A94 EE06
5554,02/06/2016,"126 HAZELBURY GREEN, CLONEE, DUBLIN",Dublin 15,Dublin,"�274,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.433317799999999,53.4019315,126,Hazelbury Green,Castaheany,,County Dublin,D15 V5X6
5555,02/06/2016,"131 SOUTHMEDE APTS, BALINTEER RD, DUNDRUM DUBLIN 16",Dublin 16,Dublin,"�170,125.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2456631,53.2865985,16,Ballinteer Road,,Dublin 16,County Dublin,
5556,02/06/2016,"14 MARETIMO HOUSE, MARETIMO GARDENS EAST, BLACKROCK",,Dublin,"�385,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1704548,53.3002616,14,Maretimo Gardens East,Seapoint,,County Dublin,A94 V0F3
5557,02/06/2016,"15 Diswellstown Manor, Castleknock, Dublin 15",Dublin 15,Dublin,"�451,219.51",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,-6.3851134,53.3678952,15,Diswellstown Manor,Diswellstown,Dublin 15,County Dublin,D15 FD2R
5558,02/06/2016,"2 BLACKWATER HOUSE, SPENCER DOCK, DUBLIN 1",Dublin 1,Dublin,"�290,748.90",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2389603,53.3496051,,North Wall Quay,,Dublin 1,County Dublin,
5559,02/06/2016,"2 CARRICKMOUNT DRIVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2633956,53.2887193,2,Carrickmount Drive,Whitehall,Dublin 14,County Dublin,D14 YY20
5560,02/06/2016,"2 CHAPELTON, HOLLYSTOWN, DUBLIN 15",Dublin 15,Dublin,"�182,345.83",No,No,Second-Hand Dwelling house /Apartment,,-6.379547400000001,53.4352001,2,Chapelton,Hollystown,,County Dublin,D15 W088
5561,02/06/2016,"2 MILLFIELD, THE LINKS, PORTMARNOCK",Dublin 13,Dublin,"�235,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.147930800000001,53.41872189999999,,Station Road,Portmarnock,,County Dublin,
5562,02/06/2016,"2 RATHBEALE COURT, SWORDS, DUBLIN",,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2255853,53.46089929999999,2,Rathbeale Court,Townparks,,County Dublin,K67 AX86
5563,02/06/2016,"203 SARSFIELD RD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3318502,53.342478,203,Sarsfield Road,Kilmainham,Dublin 10,County Dublin,D10 TN12
5564,02/06/2016,"203A SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN",Dublin 8,Dublin,"�205,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2689182,53.3326135,8,South Circular Road,Portobello,Dublin 8,County Dublin,
5565,02/06/2016,"209 TRIMBLESTON, GOATSTOWN RD, DUBLIN 14",Dublin 14,Dublin,"�570,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2315228,53.2983908,,Goatstown Road,Friarland,Dublin 14,County Dublin,
5566,02/06/2016,"23 KILL LANE, DUBLIN 18, DUBLIN",Dublin 18,Dublin,"�418,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1689217,53.2763843,23,Kill Lane,Deansgrange,,County Dublin,
5567,02/06/2016,"24 DRURY MILLS, SAGGART, COUNTY DUBLIN",,Dublin,"�290,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4494602,53.2795386,24,Drury Mills,Saggart,,County Dublin,D24 X5HV
5568,02/06/2016,"24 RIVERSTOWN HOUSE, SPENCER DOCK, IFSC",,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2379583,53.349964,,,North Dock,Dublin 1,County Dublin,
5569,02/06/2016,"24 THE KILNS, STATION RD, PORTMARNOCK",Dublin 13,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1502519,53.4193726,58,Station Road,Portmarnock,Portmarnock,County Dublin,
5570,02/06/2016,"25 SOUTH HILL, SUTTON, DUBLIN 13",Dublin 13,Dublin,"�745,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.0923485,53.37654879999999,25,South Hill,Sutton North,Dublin 13,County Dublin,D13 NP49
5571,02/06/2016,"27 THE HEATH, CYPRESS DOWNS, DUBLIN 6W",,Dublin,"�430,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3156864,53.3026916,27,The Heath,,Dublin 6W,County Dublin,D6W YK80
5572,02/06/2016,"29 DRUMFINN ROAD, BALLYFERMOT UPPER, DUBLIN 10",Dublin 10,Dublin,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3602266,53.3444209,29,Drumfinn Road,Drumfinn,Dublin 10,County Dublin,D10 VW22
5573,02/06/2016,"29 THE OLD RECTORY, LUCAN, DUBLIN",,Dublin,"�167,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4449703,53.3595658,29,The Old Rectory,St. Edmondsbury,,County Dublin,K78 N528
5574,02/06/2016,"31 GRANGE DOWNS, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"�455,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.272825,53.28813539999999,31,Grange Downs,,,County Dublin,D14 XR92
5575,02/06/2016,"34 Greenacres Court, Knocklyon, Dublin",Dublin 16,Dublin,"�418,502.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.316241499999999,53.2821873,,,Schollarstown,,County Dublin,
5576,02/06/2016,"35 BEECHWOOD LAWN, ROCHESTOWN AVE, DUN LAOGHAIRE",,Dublin,"�477,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1387589,53.2700003,35,Beechwood Lawn,,,County Dublin,A96 X5W5
5577,02/06/2016,"39 CITY GATE, ST AUGUSTINE ST, DUBLIN 8",Dublin 8,Dublin,"�115,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.277079899999999,53.3448153,,Saint Augustine Street,Usher's Quay,Dublin 8,County Dublin,
5578,02/06/2016,"4 LATCHFORD TERRACE, CASTAHEANY, DUBLIN 15",Dublin 15,Dublin,"�269,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4299911,53.3972113,4,Latchford Terrace,Castaheany,,County Dublin,D15 V9V9
5579,02/06/2016,"4 WATERSIDE WAY, SWORDS RD, MALAHIDE",,Dublin,"�246,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.196463,53.4523533,4,Waterside Crescent,,,County Dublin,K36 H799
5580,02/06/2016,"40 WALKINSTOWN CRESCENT, WALKINSTOWN, DUBLIN",Dublin 12,Dublin,"�270,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3364768,53.3183848,40,Walkinstown Crescent,Walkinstown,,County Dublin,D12 A0H4
5581,02/06/2016,"41 SEAPARK DR, CLONTARF, DUBLIN",Dublin 3,Dublin,"�500,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.186326900000001,53.3622934,41,Seapark Drive,Clontarf,Dublin 3,County Dublin,D03 Y7P4
5582,02/06/2016,"41 The Links, Ballygossan Park, Skerries",,Dublin,"�251,101.32",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.110150399999999,53.56899929999999,,Golf Links Road,Holmpatrick,,County Dublin,K34 P048
5583,02/06/2016,"42 The Terrace, Robswall, Malahide",,Dublin,"�409,691.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1363759,53.4434335,42,The Terrace,Robswalls,,County Dublin,K36 XT57
5584,02/06/2016,"43 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�317,180.61",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2971435,53.2841651,43,Owendoher Lodge,Ballyboden,,County Dublin,
5585,02/06/2016,"44 Cedar Grove, Ridgewood, Swords",,Dublin,"�317,181.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.241807,53.4487465,44,Cedar Grove,Fosterstown North,,County Dublin,K67 H7Y8
5586,02/06/2016,"45 DALETREE AVE, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,"�328,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3377856,53.2729228,45,Daletree Avenue,Ballycullen,Dublin 24,County Dublin,D24 H7X3
5587,02/06/2016,"5 BREMORE COURT, BALBRIGGAN, CO DUBLIN",,Dublin,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1918817,53.61421989999999,5,Bremore Court,Tankardstown,,County Dublin,K32 EV26
5588,02/06/2016,"5 CHESTNUT PARK WEST, MINISTER PARK, FOXROCK DUBLIN 18",Dublin 18,Dublin,"�502,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.184553699999999,53.26705920000001,,,,,County Dublin,D18 E5R6
5589,02/06/2016,"6 BEVERTON WAY, DONABATE, DUBLIN",,Dublin,"�315,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1528886,53.4894505,6,Beverton Way,Ballisk Common,,County Dublin,K36 HX27
5590,02/06/2016,"6 CARNEGIE DRIVE, HONEYPARK, DUN LAOGHAIRE",,Dublin,"�594,713.65",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.142737400000001,53.2816221,6,Carnegie Drive,Honeypark,,County Dublin,A96 A7P8
5591,02/06/2016,"6 FERNDALE COURT, ALLIES RIVER RD, RATHMICHAEL",,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.130009299999999,53.21497129999999,,Allies River Road,Oldconnaught,,County Dublin,
5592,02/06/2016,"7 CHAPELTON, HOLLYSTOWN, DUBLIN 15",Dublin 15,Dublin,"�182,345.83",No,No,Second-Hand Dwelling house /Apartment,,-6.378951,53.4347374,7,Chapelton,Hollystown,,County Dublin,D15 DX79
5593,02/06/2016,"7 Parkside Walk, Parkside, Malahide Road",,Dublin,"�279,729.07",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.166868699999999,53.4070814,7,Parkside Walk,Donaghmede,Dublin 13,County Dublin,D13 A2N1
5594,02/06/2016,"73 SWIFTBROOK DR, FORTUNESTOWN TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.403198199999999,53.2844452,73,Swiftbrook Drive,Jobstown,Dublin 24,County Dublin,D24 HD5R
5595,02/06/2016,"8 CHAPELTON, HOLLYSTOWN, DUBLIN 15",Dublin 15,Dublin,"�182,345.83",No,No,Second-Hand Dwelling house /Apartment,,-6.3790238,53.4346431,8,Chapelton,Hollystown,,County Dublin,D15 TX04
5596,02/06/2016,"84 ANNAMOE DR, CABRA, DUBLIN",Dublin 7,Dublin,"�235,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.284185400000001,53.35971619999999,84,Annamoe Drive,Cabra East,Dublin 7,County Dublin,D07 N2E1
5597,02/06/2016,"9 CHAPELTON, HOLLYSTOWN, DUBLIN 15",Dublin 15,Dublin,"�182,345.83",No,No,Second-Hand Dwelling house /Apartment,,-6.3790729,53.4345,9,Chapelton,Hollystown,,County Dublin,D15 HF58
5598,02/06/2016,"9 SADDLERS AVE, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.395607399999999,53.4005136,9,Saddlers Avenue,Buzzardstown,Dublin 15,County Dublin,D15 E5W9
5599,02/06/2016,"98 WYCKHAM POINT, WYCKHAM BYPASS, DUNDRUM DUBLIN 16",Dublin 16,Dublin,"�513,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2432234,53.28117839999999,,Wyckham Way,,Dublin 16,County Dublin,D16 P640
5600,02/06/2016,"AMBLESIDE, BURROW RD, PORTRANE",,Dublin,"�420,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.119211399999999,53.5009738,,Burrow Road,Port Reachrann,,County Dublin,
5601,02/06/2016,"APARTMENTS 1-21, BROADSTONE HALL, PHIBSBORO ROAD",,Dublin,"�8,500,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.273155099999999,53.3548242,244,Phibsborough Road,,Dublin 7,County Dublin,
5602,02/06/2016,"APT 21, PIER 19, USHERS ISLAND DUBLIN 8",Dublin 8,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.276253,53.3407361,,,The Liberties,Dublin 8,County Dublin,D08 WY07
5603,02/06/2016,"APT. 13, PARKVIEW DRIVE, PARKVIEW",,Dublin,"�85,000.00",No,No,Second-Hand Dwelling house /Apartment,,-81.85750279999999,41.1297155,13,Parkview Drive,,,Ohio,44256
5604,02/06/2016,"CORNSTOWN HOUSE, Cornstown, Garristown",,Dublin,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3791005,53.5274813,,,Cornstown,,County Dublin,A84 N512
5605,03/06/2016,"10 WYCKHAM PLACE, WYCKHAM BYPASS, DUNDRUM DUBLIN 16",Dublin 16,Dublin,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2438042,53.2820864,10,Wyckham Way,,,County Dublin,
5606,03/06/2016,"100 TUDOR LAWNS, FOXROCK, DUBLIN 18",Dublin 18,Dublin,"�545,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1933509,53.271783,100,Tudor Lawns,Galloping Green South,Dublin 18,County Dublin,D18 ET02
5607,03/06/2016,"102 HOME FARM RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"�451,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.252904399999999,53.371776,94,Drumcondra Road Upper,Drumcondra,Dublin 9,County Dublin,D09 EV56
5608,03/06/2016,"102 VIRGINIA HEIGHTS, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"�213,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3775362,53.2859117,102,Virginia Heights,,Dublin 24,County Dublin,D24 DE2R
5609,03/06/2016,"103 ROSSES COURT, MELLIFONT AVE, DUN LAOGHAIRE",,Dublin,"�580,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1301431,53.2919085,,Mellifont Avenue,Dún Laoghaire,,County Dublin,
5610,03/06/2016,"108 College Square, Terenure",Dublin 6w,Dublin,"�596,600.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.309758299999999,53.3071691,108,College Square,,,County Dublin,
5611,03/06/2016,"11 ST. JOSEPH'S PLACE, DUBLIN 7",Dublin 7,Dublin,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2652806,53.3568627,11,Saint Joseph's Place,,,County Dublin,D07 P9H6
5612,03/06/2016,"111 RIDGEWOOD GREEN, SWORDS, DUBLIN",,Dublin,"�302,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2501612,53.4459728,111,Ridgewood Green,,,County Dublin,K67 VY68
