,Luas_quantity,Bus_quantity,Train_quantity,PS_quantity,SS_quantity,Garda_quantity,Price,VAT_exclusive,Longitude,Latitude,New_Dwelling_House_Apartment,Second_Hand_Dwelling_House_Apartment
370,0,26,0,4,1,1,285000.0,0,-6.2153067,53.3422887,0,1
371,0,33,0,3,1,0,215000.0,0,-6.236971400000001,53.27115129999999,0,1
372,0,50,0,1,2,0,500000.0,0,-6.2152223,53.3114836,0,1
373,0,64,0,5,0,1,370000.0,0,-6.2154845000000005,53.45658829999999,0,1
374,0,45,0,2,4,0,277000.0,0,-6.1736258,53.398692,0,1
375,0,26,0,1,1,1,286344.0,1,-6.4784992,53.2801578,1,0
376,6,49,0,6,3,0,1400000.0,0,-6.2511082,53.31591160000001,0,1
377,0,41,0,2,2,0,305000.0,0,-6.233539,53.4678036,0,1
378,0,17,0,1,0,0,610000.0,0,-6.0605103,53.3784645,0,1
379,0,22,1,3,0,1,720000.0,0,-6.1449921,53.4459275,0,1
380,0,46,0,4,2,0,350000.0,0,-6.339884099999999,53.278779500000006,0,1
381,0,21,0,2,0,0,275000.0,0,-6.4156778,53.3497861,0,1
382,0,22,0,3,0,0,572000.0,0,-6.1329285,53.4371137,0,1
385,0,13,0,3,1,0,347534.0,1,-6.3430602,53.26856329999999,1,0
386,0,44,2,3,0,1,905000.0,0,-6.1337128,53.29401239999999,0,1
387,0,23,1,2,2,0,495000.0,0,-6.3932628,53.3736169,0,1
388,0,66,2,5,2,1,1030000.0,0,-6.2201252,53.3322855,0,1
389,0,26,1,3,1,1,970000.0,0,-6.1559995,53.4492575,0,1
390,0,16,0,1,0,0,215000.0,0,-6.490865400000001,53.2980121,0,1
391,6,80,1,2,0,0,210000.0,0,-6.233587,53.3534968,0,1
392,0,19,1,0,1,0,405286.0,1,-6.3842596,53.37026779999999,1,0
393,0,43,0,5,0,1,625000.0,0,-6.2111776,53.3648402,0,1
394,0,22,0,1,1,0,272000.0,0,-6.4809386,53.2800167,0,1
395,0,25,0,1,0,0,306607.0,1,-6.3263034000000005,53.2714644,1,0
396,0,19,0,3,1,1,125000.0,0,-6.107329200000001,53.5807172,0,1
397,0,37,0,3,0,1,141000.0,0,-6.3563774,53.2874624,0,1
398,4,54,0,3,1,0,545000.0,0,-6.2291205000000005,53.283053,0,1
399,0,19,0,3,1,1,125000.0,0,-6.107329200000001,53.5807172,0,1
400,0,19,0,3,1,1,200000.0,0,-6.107329200000001,53.5807172,0,1
401,8,73,0,1,1,1,435000.0,1,-6.3094157,53.3423374,1,0
402,0,57,2,2,1,0,350000.0,0,-6.212928099999999,53.3252007,0,1
403,0,28,1,2,0,1,250000.0,0,-6.125123599999999,53.2322178,0,1
404,4,91,0,5,1,1,400000.0,0,-6.278174900000001,53.3610272,0,1
405,0,77,2,3,1,1,380000.0,0,-6.233160400000001,53.33947220000001,0,1
406,0,47,0,2,2,0,400881.0,1,-6.3011508,53.2793603,1,0
407,4,14,0,1,0,0,528634.36,1,-6.176325599999999,53.25124720000001,1,0
408,0,58,1,3,2,1,520000.0,0,-6.2181492,53.36743810000001,0,1
409,0,27,1,5,1,0,506608.0,1,-6.3631629,53.3752866,1,0
410,4,9,0,1,0,0,300000.0,0,-6.1801942,53.2484783,0,1
411,0,2,0,1,0,0,465000.0,0,-6.3760858,53.431269400000005,0,1
412,0,41,2,2,1,1,330000.0,0,-6.1701215,53.2988662,0,1
413,2,55,2,4,1,1,245000.0,0,-6.2271866,53.3410885,0,1
414,4,15,0,1,0,0,528634.36,1,-6.1767338,53.251045700000006,1,0
415,0,16,0,2,0,0,525000.0,0,-6.1390653,53.4353578,0,1
416,0,26,1,3,2,0,239837.4,1,-6.4337237,53.3898042,1,0
417,0,104,0,7,2,1,165000.0,0,-6.2923245,53.3866948,0,1
418,0,73,1,5,2,1,477000.0,0,-6.2504514,53.3621968,0,1
419,0,41,0,0,0,0,281000.0,0,-6.2433804,53.4606587,0,1
420,0,67,0,6,1,1,397500.0,0,-6.203003400000001,53.38546579999999,0,1
421,0,18,0,2,1,0,220000.0,0,-6.1808392,53.598265000000005,0,1
422,0,37,0,4,3,0,350000.0,0,-6.1688784000000005,53.40183029999999,0,1
423,0,15,0,0,0,0,290000.0,0,-6.4072546,53.30816360000001,0,1
424,10,135,2,4,1,1,195000.0,0,-6.241152,53.35544229999999,0,1
425,4,47,0,3,1,0,565000.0,0,-6.2491832,53.312273,0,1
426,0,16,0,0,1,0,365638.76,1,-6.382803099999999,53.3690409,1,0
427,16,252,0,10,3,3,235000.0,0,-6.2692931,53.344537800000005,0,1
428,0,15,0,2,0,0,497797.0,1,-6.1361457,53.4432252,1,0
429,0,22,0,1,1,0,308370.04,1,-6.4797628,53.2789335,1,0
430,0,55,0,4,3,0,815000.0,0,-6.1984212,53.2938429,0,1
431,6,19,0,3,0,0,210000.0,0,-6.4281345000000005,53.2823015,0,1
432,0,120,2,1,1,0,300000.0,0,-6.238850900000001,53.3363726,0,1
433,8,78,0,5,2,1,278000.0,0,-6.2651094,53.32513839999999,0,1
434,0,58,0,0,2,0,300000.0,0,-6.3313263,53.3119538,0,1
435,0,45,0,3,3,0,191000.0,0,-6.3401238,53.3398135,0,1
436,10,155,2,3,2,2,257000.0,0,-6.244722400000001,53.3553447,0,1
438,0,56,0,3,2,1,405000.0,0,-6.3226888,53.3144698,0,1
439,11,111,2,3,0,1,427500.0,0,-6.2375300000000005,53.3533848,0,1
440,0,18,0,1,1,0,439647.0,1,-6.3817269,53.37037610000001,1,0
441,0,56,0,5,3,0,560975.0,1,-6.2377401,53.3764433,1,0
442,0,11,0,1,0,0,334800.0,1,-6.1358406,53.5840927,1,0
443,0,55,0,7,2,1,137000.0,0,-6.393098999999999,53.32434920000001,0,1
444,0,68,2,3,2,1,875000.0,0,-6.226185900000001,53.3282181,0,1
445,0,69,0,9,2,1,141500.0,0,-6.264441099999999,53.394697,0,1
446,2,81,0,9,1,1,465000.0,0,-6.2816709,53.334185700000006,0,1
447,0,50,0,2,4,1,385200.0,0,-6.2860529000000005,53.2994139,0,1
449,0,60,0,9,1,1,102202.64,0,-6.2649419,53.40082879999999,0,1
450,12,98,0,9,2,1,275000.0,0,-6.2780447,53.34786629999999,0,1
451,0,1,1,2,0,0,630000.0,0,-6.095979900000001,53.271631000000006,0,1
452,0,26,2,7,1,0,415000.0,0,-6.1459725,53.389691000000006,0,1
453,0,21,1,1,0,1,330000.0,0,-6.1158939000000005,53.2385018,0,1
454,0,53,0,4,1,0,342000.0,0,-6.220631099999999,53.38331659999999,0,1
456,0,36,0,2,2,0,290000.0,0,-6.1299645,53.25254720000001,0,1
457,0,44,0,6,3,0,612335.0,1,-6.3103416,53.2882652,1,0
458,0,79,0,2,3,1,245000.0,0,-6.2994981,53.3264283,0,1
459,0,31,0,1,1,0,405000.0,0,-6.4717048,53.357944,0,1
460,0,45,1,5,0,0,362500.0,0,-6.2118504,53.37393170000001,0,1
461,0,55,2,2,1,0,625790.0,0,-6.2110794,53.3250765,0,1
462,0,79,0,9,3,1,530000.0,0,-6.2794016,53.33211800000001,0,1
463,6,28,0,2,1,0,640000.0,0,-6.2091322,53.2647787,0,1
464,4,95,0,7,1,1,343500.0,0,-6.2740215,53.3601113,0,1
465,0,24,1,0,2,0,375000.0,0,-6.3917272,53.3729172,0,1
466,8,65,0,3,1,1,278000.0,0,-6.3187364,53.3415039,0,1
467,6,53,0,4,1,1,135000.0,0,-6.3751515,53.288008700000006,0,1
468,0,49,0,1,2,0,895000.0,1,-6.2692906,53.3072756,1,0
469,0,73,0,5,1,1,395000.0,0,-6.2228797,53.4567456,0,1
470,0,37,1,2,2,0,254000.0,0,-6.396653700000001,53.3799921,0,1
471,2,61,2,4,1,1,325000.0,0,-6.228281099999999,53.34146260000001,0,1
472,0,31,0,1,1,1,346000.0,0,-6.469519999999999,53.2773699,0,1
473,0,38,0,3,2,0,577500.0,0,-6.2655038,53.27735989999999,0,1
474,0,17,0,0,0,0,185000.0,0,-6.41595,53.358864,0,1
475,0,12,0,3,1,0,343612.0,1,-6.3432381,53.2684858,1,0
476,0,18,0,1,1,0,439647.58,1,-6.381273200000001,53.37038570000001,1,0
477,0,18,0,2,2,0,230000.0,0,-6.1710748,53.4066022,0,1
478,0,32,1,2,0,1,391275.0,1,-6.1277419,53.23685940000001,1,0
479,0,60,0,4,3,1,705000.0,0,-6.296218799999999,53.3091868,0,1
480,0,21,0,3,1,0,860000.0,0,-6.3665427,53.37266089999999,0,1
481,2,27,0,7,0,0,275000.0,0,-6.3599265,53.30723390000001,0,1
482,0,40,0,4,0,0,260000.0,0,-6.4055518,53.3837574,0,1
483,0,32,1,2,0,1,383259.0,1,-6.1277419,53.23685940000001,1,0
484,0,42,0,4,1,0,345000.0,0,-6.2718999,53.2893596,0,1
485,17,257,0,12,3,3,285000.0,0,-6.2702176,53.34637239999999,0,1
486,4,150,0,2,2,0,900000.0,0,-6.246057700000001,53.3316294,0,1
487,4,59,0,5,1,1,130000.0,0,-6.3762619,53.2854499,0,1
488,0,59,0,3,1,0,810572.65,1,-6.1675742,53.2739832,1,0
489,0,36,0,0,0,0,268000.0,0,-6.244208599999999,53.4617743,0,1
490,0,33,1,6,1,1,401000.0,0,-6.171655400000001,53.3774417,0,1
491,4,61,0,5,1,1,549000.0,0,-6.236898,53.2839682,0,1
493,0,33,1,2,0,1,327500.0,0,-6.125991,53.2359452,0,1
494,0,21,1,3,0,0,155000.0,0,-6.4566761,53.3365466,0,1
495,0,11,0,1,0,0,1100000.0,0,-6.38314,53.362730000000006,0,1
496,0,91,2,4,1,1,300000.0,0,-6.2350703,53.33906089999999,0,1
497,4,80,0,6,5,1,1500025.0,0,-6.2425511,53.3236421,0,1
498,0,37,0,2,1,0,475000.0,0,-6.3122974,53.2781511,0,1
499,0,66,0,5,1,0,215000.0,0,-6.3013476,53.3151851,0,1
500,0,1,0,0,0,0,436123.0,1,-6.264051,53.4538353,1,0
501,0,50,0,0,0,0,425000.0,1,-6.3139428,53.3758677,1,0
502,0,43,0,4,1,0,563877.0,1,-6.2681887000000005,53.293821,1,0
503,0,23,0,4,1,1,165000.0,0,-6.2008046,53.6095833,0,1
504,0,18,0,0,0,0,175000.0,0,-6.1966128,53.4419593,0,1
505,0,48,0,4,2,0,555000.0,0,-6.3034462,53.2896209,0,1
506,0,53,1,5,4,0,380000.0,0,-6.231666400000001,53.3693416,0,1
507,0,22,0,0,1,0,290000.0,0,-6.1964902,53.44579399999999,0,1
508,0,54,1,8,1,0,735000.0,0,-6.1980904,53.3671757,0,1
509,0,27,0,2,3,0,277532.0,1,-6.1665709,53.4046281,1,0
511,0,28,0,2,1,0,241000.0,0,-6.2367798,53.4709022,0,1
512,0,31,0,4,1,0,895000.0,0,-6.18216,53.29052120000001,0,1
513,0,32,0,1,1,1,365638.0,1,-6.466167,53.2817307,1,0
514,0,41,0,1,0,1,150000.0,0,-6.3533615,53.286136,0,1
515,0,49,0,2,1,0,625000.0,0,-6.1360044,53.2628312,0,1
516,0,43,0,2,2,0,313000.0,0,-6.2382724000000005,53.46478570000001,0,1
517,0,42,0,3,2,0,597000.0,0,-6.3027558,53.292793200000006,0,1
518,8,20,0,1,0,0,205000.0,0,-6.1984184,53.2639518,0,1
519,0,16,1,1,1,0,278550.0,1,-6.1101504,53.5689993,1,0
520,0,29,0,2,1,0,339500.0,0,-6.2378676,53.4704754,0,1
521,4,29,0,1,1,0,352422.9,1,-6.2162705,53.25827370000001,1,0
522,13,292,5,3,1,2,562500.0,0,-6.2457081,53.34322389999999,0,1
523,6,91,0,5,3,1,620000.0,0,-6.2664875,53.3290773,0,1
524,0,33,0,1,0,0,100796.0,0,-6.3181152,53.3478525,0,1
525,0,33,0,1,0,0,147512.0,0,-6.3181152,53.3478525,0,1
526,0,33,0,1,0,0,101217.0,0,-6.3181152,53.3478525,0,1
527,0,12,0,2,0,0,165000.0,0,-6.2070354000000005,53.61506329999999,0,1
528,0,45,0,4,5,0,612500.0,0,-6.2018048,53.29815970000001,0,1
529,6,81,0,5,3,1,101217.0,0,-6.291460400000001,53.3335324,0,1
530,6,79,0,5,3,1,149406.0,0,-6.2919879000000005,53.3332792,0,1
531,0,33,0,1,0,0,147512.0,0,-6.3181152,53.3478525,0,1
532,0,33,0,1,0,0,147512.0,0,-6.3181152,53.3478525,0,1
533,0,21,0,0,0,0,219000.0,0,-6.247363099999999,53.40620799999999,0,1
534,0,32,1,2,0,1,302772.58,1,-6.1277419,53.23685940000001,1,0
535,6,81,0,5,3,1,134044.0,0,-6.291460400000001,53.3335324,0,1
536,6,26,0,0,1,0,290000.0,0,-6.145482299999999,53.24796189999999,0,1
537,0,56,0,5,3,0,511013.0,1,-6.237613099999999,53.376125,1,0
539,0,50,0,4,2,0,638766.0,1,-6.1426919,53.2827277,1,0
540,0,49,1,4,0,1,1220000.0,0,-6.214035400000001,53.3311186,0,1
541,0,90,2,4,2,1,1075000.0,0,-6.2353943,53.3372191,0,1
542,0,45,0,4,2,0,440000.0,0,-6.3267509,53.2799995,0,1
543,0,50,0,2,1,1,665000.0,0,-6.1371910000000005,53.2632801,0,1
544,0,33,0,1,0,0,155719.0,0,-6.3181152,53.3478525,0,1
545,4,39,0,4,2,0,865000.0,0,-6.2435012,53.31210359999999,0,1
546,0,33,0,1,0,0,101217.0,0,-6.3181152,53.3478525,0,1
547,0,6,1,0,0,0,187000.0,0,-6.1578296,53.489135700000006,0,1
548,0,33,0,1,0,0,133413.0,0,-6.3181152,53.3478525,0,1
549,8,69,0,3,1,0,200000.0,0,-6.3204007,53.33997829999999,0,1
550,0,55,1,1,0,0,212000.0,0,-6.3110887,53.37684,0,1
551,0,31,0,2,1,0,420000.0,0,-6.2285398,53.2737233,0,1
552,0,40,1,3,4,0,632500.0,0,-6.199366099999999,53.30423570000001,0,1
554,6,92,0,3,3,1,884459.0,0,-6.2661671,53.3293493,0,1
555,16,272,1,10,3,2,200000.0,0,-6.2678278,53.3493997,0,1
557,17,357,2,10,4,4,900000.0,0,-6.2632438,53.34523660000001,0,1
558,0,47,0,2,4,0,275000.0,0,-6.303047599999999,53.30432020000001,0,1
559,0,68,2,4,2,0,341400.0,0,-6.2248031,53.327882900000006,0,1
560,0,68,2,4,2,0,341400.0,0,-6.2248031,53.327882900000006,0,1
561,0,68,2,4,2,0,341400.0,0,-6.2248031,53.327882900000006,0,1
562,0,68,2,4,2,0,341400.0,0,-6.2247982,53.3278835,0,1
563,0,68,2,4,2,0,341400.0,0,-6.2248031,53.327882900000006,0,1
564,6,81,0,5,3,1,148143.0,0,-6.291460400000001,53.3335324,0,1
565,0,33,0,1,0,0,108161.0,0,-6.3181152,53.3478525,0,1
566,0,33,0,1,0,0,87539.0,0,-6.3181152,53.3478525,0,1
567,0,33,0,1,0,0,148143.0,0,-6.3181152,53.3478525,0,1
568,0,33,0,1,0,0,108161.0,0,-6.3181152,53.3478525,0,1
569,6,79,0,5,3,1,88381.0,0,-6.2919879000000005,53.3332792,0,1
570,6,81,0,5,3,1,148143.0,0,-6.291460400000001,53.3335324,0,1
571,0,33,0,1,0,0,108161.0,0,-6.3181152,53.3478525,0,1
572,0,33,0,1,0,0,87539.0,0,-6.3181152,53.3478525,0,1
573,0,12,0,2,0,1,202000.0,0,-6.1752301,53.525588600000006,0,1
574,0,31,1,2,0,1,348017.0,1,-6.127906200000001,53.2365678,1,0
575,0,63,2,7,4,0,395000.0,0,-6.1955528,53.3801902,0,1
576,0,32,1,2,0,1,317180.62,1,-6.1274693,53.236778,1,0
577,0,51,1,6,1,0,280000.0,0,-6.2104791,53.3764803,0,1
578,0,26,1,3,2,0,317180.62,1,-6.4338307,53.3896122,1,0
579,0,17,0,3,1,0,347533.03,1,-6.343650900000001,53.26904920000001,1,0
580,0,13,1,0,0,0,222000.0,0,-6.1527157,53.4876936,0,1
581,0,53,0,1,1,1,280000.0,0,-6.318306,53.311733700000005,0,1
582,0,52,0,3,1,0,750000.0,0,-6.1899552,53.3684018,0,1
583,6,26,0,0,1,0,320000.0,0,-6.145482299999999,53.24796189999999,0,1
584,2,42,0,6,2,0,150000.0,0,-6.4037027,53.2830941,0,1
585,12,178,4,2,1,1,356000.0,0,-6.241234700000001,53.3496449,0,1
586,4,61,0,5,1,1,97000.0,0,-6.3761905,53.2834353,0,1
587,10,138,2,4,1,2,251515.0,0,-6.2428513,53.35608860000001,0,1
588,0,17,0,0,0,0,228000.0,0,-6.3938995,53.4214495,0,1
589,0,80,2,6,2,1,785000.0,0,-6.2335489,53.3373191,0,1
590,0,71,0,6,1,1,275000.0,0,-6.197878,53.38878390000001,0,1
591,6,26,0,1,1,0,350000.0,0,-6.1442133000000005,53.2473376,0,1
592,0,40,2,4,0,1,635000.0,0,-6.2156519,53.3349028,0,1
593,0,31,0,2,0,0,216335.0,1,-6.3227276,53.393562,1,0
594,0,33,0,1,0,0,98061.0,0,-6.3181152,53.3478525,0,1
595,2,99,0,9,2,1,320000.0,0,-6.276332599999999,53.335225300000005,0,1
596,0,47,1,1,0,0,255000.0,0,-6.3234665,53.3771739,0,1
597,0,33,1,0,1,0,1325000.0,0,-6.2127073,53.31979200000001,0,1
598,4,54,0,4,3,0,480000.0,0,-6.215178099999999,53.2863088,0,1
599,0,45,0,4,2,0,565000.0,0,-6.3261433,53.2797887,0,1
600,0,54,0,4,3,1,625000.0,0,-6.293246900000001,53.293296,0,1
601,6,147,1,7,4,2,275000.0,0,-6.267394,53.3572805,0,1
602,0,3,0,1,0,0,242290.0,1,-6.2109066,53.412688,1,0
603,0,20,1,2,2,0,328500.0,0,-6.4025057,53.37536120000001,0,1
604,0,55,2,3,0,1,475000.0,0,-6.1370535,53.2908233,0,1
605,0,71,0,8,5,1,360000.0,0,-6.3196746,53.3246558,0,1
606,0,44,1,6,0,0,283000.0,0,-6.2097621,53.3735846,0,1
607,0,29,0,3,1,0,255000.0,0,-6.4332655,53.396975,0,1
608,4,79,1,6,4,0,285000.0,0,-6.2372,53.35657239999999,0,1
609,0,50,0,3,2,0,330000.0,0,-6.3434297,53.2808034,0,1
610,0,21,0,2,1,0,286000.0,0,-6.2469417,53.4512683,0,1
611,0,31,0,0,0,0,330000.0,0,-6.107907900000001,53.2135868,0,1
612,0,55,2,2,1,0,795000.0,0,-6.2110794,53.3250765,0,1
613,8,71,0,3,1,0,250000.0,0,-6.321499,53.338898,0,1
614,0,8,0,1,0,0,275000.0,0,-6.5105399,53.297430000000006,0,1
615,0,50,0,4,1,0,200000.0,0,-6.4194884000000005,53.3211215,0,1
616,2,12,0,0,0,0,301000.0,0,-6.445108900000001,53.2777991,0,1
617,10,99,1,5,2,1,218000.0,0,-6.282123599999999,53.3498446,0,1
618,0,38,2,2,1,0,253000.0,0,-6.1182876,53.284808700000006,0,1
619,0,31,1,7,2,0,590000.0,0,-6.3747632,53.3793173,0,1
620,0,31,0,3,1,0,165000.0,0,-6.4261849,53.3206428,0,1
621,0,58,0,3,2,0,805000.0,0,-6.2111949,53.3023239,0,1
622,0,50,0,3,3,0,465000.0,0,-6.3226692,53.3079729,0,1
623,0,25,1,3,2,0,251101.0,1,-6.434171,53.389852000000005,1,0
624,0,18,0,1,0,0,1500000.0,0,-6.2453154,53.2670503,0,1
625,0,40,1,4,0,0,280000.0,0,-6.2181978,53.3753881,0,1
626,0,31,0,2,1,0,320000.0,0,-6.229917400000001,53.2709943,0,1
627,0,22,1,2,3,0,370000.0,0,-6.3947174,53.3732955,0,1
628,0,43,0,3,0,0,850000.0,0,-6.187666,53.2783338,0,1
629,0,26,0,3,0,0,271618.08,1,-6.442216200000001,53.33544200000001,1,0
630,2,50,0,2,1,0,325000.0,0,-6.259299,53.2957819,0,1
631,0,29,1,1,1,0,327000.0,0,-6.421427400000001,53.3854917,0,1
632,13,94,1,9,2,1,315000.0,0,-6.2790655,53.3488517,0,1
633,0,49,0,5,3,0,625000.0,0,-6.3101112,53.3073441,0,1
634,4,50,0,2,1,0,1150000.0,0,-6.2334505,53.28143789999999,0,1
635,2,72,0,4,4,0,275000.0,0,-6.337743799999999,53.32045229999999,0,1
636,0,54,0,5,5,1,592500.0,0,-6.238230799999999,53.3209183,0,1
637,0,54,0,3,2,0,320000.0,0,-6.223581200000001,53.4674783,0,1
638,21,380,3,7,2,2,275000.0,0,-6.2554648,53.3473666,0,1
639,0,22,0,0,1,0,225000.0,0,-6.199617099999999,53.4526909,0,1
640,0,55,0,3,1,0,325000.0,0,-6.2227241,53.3845335,0,1
641,0,44,2,2,2,0,305000.0,0,-6.1616877,53.2935285,0,1
642,0,40,1,1,1,1,182000.0,0,-6.3832399,53.3271536,0,1
643,0,40,1,1,1,1,182000.0,0,-6.3832399,53.3271536,0,1
644,0,28,2,3,1,0,725000.0,0,-6.108583599999999,53.28003689999999,0,1
645,0,22,0,4,0,1,165000.0,0,-6.2016813,53.613668200000006,0,1
646,0,45,2,9,3,0,262000.0,0,-6.154490900000001,53.3929003,0,1
647,0,27,1,4,1,1,575000.0,0,-6.1175563,53.5759746,0,1
648,4,69,0,4,1,1,555000.0,0,-6.233024,53.284075,0,1
649,6,77,1,2,0,0,235000.0,0,-6.2329767,53.3532181,0,1
650,0,43,1,3,3,1,1530000.0,0,-6.1866685,53.3015424,0,1
652,0,26,0,0,1,1,437000.0,0,-6.319430400000001,53.366268700000006,0,1
653,0,68,0,6,4,0,371000.0,0,-6.3311103,53.32025279999999,0,1
654,0,29,0,5,2,0,259911.89,1,-6.4281161,53.4000527,1,0
655,0,75,0,5,1,1,858000.0,0,-6.2837176,53.3152327,0,1
657,0,75,2,2,2,1,295000.0,0,-6.2307003,53.32934399999999,0,1
658,6,66,0,6,5,1,1225000.0,0,-6.2571154,53.3183593,0,1
659,0,12,0,0,0,0,224757.0,1,-6.6751026,53.2905039,1,0
660,4,62,2,3,1,0,250000.0,0,-6.2296544,53.3549853,0,1
662,0,27,0,1,0,0,385500.0,0,-6.4500667,53.3443483,0,1
663,0,75,0,3,2,1,607500.0,0,-6.2727672,53.3151433,0,1
664,0,16,1,1,1,0,277533.0,1,-6.1101504,53.5689993,1,0
665,0,19,0,2,0,0,205000.0,0,-6.3880268,53.42038879999999,0,1
666,0,98,0,7,5,1,216000.0,0,-6.30097,53.39278589999999,0,1
667,0,65,0,6,1,0,330000.0,0,-6.2643805,53.37157439999999,0,1
669,0,43,1,3,4,0,342500.0,0,-6.2038621,53.3069058,0,1
670,0,45,0,3,1,0,180000.0,0,-6.237038500000001,53.4457573,0,1
671,0,10,0,0,1,0,467500.0,0,-6.1550578,53.4378051,0,1
672,0,22,0,0,1,1,310000.0,0,-6.4535819000000005,53.3630029,0,1
673,0,26,0,3,1,0,215000.0,0,-6.3462178,53.3513762,0,1
674,0,25,0,6,1,1,550000.0,0,-6.3543925,53.3529905,0,1
675,0,15,0,1,0,0,524228.0,1,-6.2588363,53.2680662,1,0
676,0,46,2,3,0,1,400000.0,0,-6.1301996,53.2906955,0,1
677,0,21,1,1,2,0,916301.0,1,-6.3806012,53.371999800000005,1,0
678,0,63,0,3,1,0,208500.0,0,-6.276674099999999,53.3768281,0,1
679,2,35,0,2,2,0,197000.0,0,-6.2208991,53.2607973,0,1
680,0,12,0,1,0,0,343615.0,1,-6.2528628,53.4487109,1,0
681,0,30,0,6,2,0,235000.0,0,-6.374186900000001,53.3495189,0,1
683,0,65,0,9,1,1,160000.0,0,-6.2659609000000005,53.3952072,0,1
685,7,155,0,4,2,1,226000.0,0,-6.2597144,53.33260920000001,0,1
686,0,73,0,5,2,0,391500.0,0,-6.2891322,53.3946351,0,1
687,0,42,0,4,1,1,212500.0,0,-6.3742322,53.3920176,0,1
688,0,24,1,4,1,1,405000.0,0,-6.1602677,53.4522873,0,1
689,0,40,0,5,4,0,755000.0,0,-6.3060683,53.2984068,0,1
690,4,77,0,6,2,1,530000.0,0,-6.289699,53.3327991,0,1
691,0,45,0,2,4,1,194000.0,0,-6.348452099999999,53.3380704,0,1
692,0,63,0,2,1,0,299500.0,0,-6.2814432,53.3801531,0,1
693,0,38,0,4,2,1,245000.0,0,-6.4459026,53.3556548,0,1
694,0,21,0,1,1,0,264000.0,0,-6.437091400000001,53.4039277,0,1
695,0,57,0,3,3,0,880000.0,0,-6.1995203000000005,53.2926616,0,1
696,0,37,0,1,2,0,330000.0,0,-6.2338855,53.3029675,0,1
697,0,47,0,8,4,1,310000.0,0,-6.3648208,53.3482544,0,1
699,0,25,1,3,2,0,235000.0,0,-6.434171,53.389852600000005,0,1
700,0,26,1,3,2,0,242246.0,1,-6.4341097000000005,53.3895192,1,0
701,0,35,0,5,0,0,217000.0,0,-6.260036799999999,53.4041122,0,1
702,0,37,1,3,4,0,430000.0,0,-6.197655999999999,53.305501,0,1
703,4,29,0,1,1,0,352422.91,1,-6.2162705,53.25827370000001,1,0
704,0,23,1,3,4,0,1070000.0,0,-6.2004377,53.3090074,0,1
705,0,103,0,7,5,1,180000.0,0,-6.297904900000001,53.3875223,0,1
707,0,12,0,1,0,0,325000.0,0,-6.129028599999999,53.5818515,0,1
708,12,107,1,8,2,2,250000.0,0,-6.2800398,53.3423037,0,1
710,0,28,0,5,2,0,259911.0,1,-6.4283201,53.4000586,1,0
711,0,108,3,3,2,1,180000.0,0,-6.236565799999999,53.3387769,0,1
712,0,60,2,6,1,1,875602.0,0,-6.221974,53.3363431,0,1
713,2,74,1,9,4,0,220000.0,0,-6.2906373,53.366724100000006,0,1
714,0,17,1,1,1,1,500000.0,0,-6.0667312,53.3853296,0,1
715,0,37,1,7,1,0,590000.0,0,-6.3699324,53.3830363,0,1
716,0,29,0,3,2,0,360000.0,0,-6.3453731,53.2731105,0,1
717,4,24,0,4,1,0,339207.05,1,-6.3700243,53.3084059,1,0
718,0,109,0,7,2,0,205000.0,0,-6.2912946,53.3852135,0,1
719,2,68,0,6,2,0,660000.0,0,-6.204437,53.2866645,0,1
721,0,20,0,3,1,1,215000.0,0,-6.197678400000001,53.6163769,0,1
722,6,49,0,5,1,0,214000.0,0,-6.3321558,53.3365556,0,1
723,0,57,2,3,0,1,335000.0,0,-6.1467039,53.2925699,0,1
724,0,33,0,1,0,0,200000.0,0,-6.3181152,53.3478525,0,1
725,0,26,0,0,1,0,167400.0,1,-6.2010351,53.45174300000001,1,0
726,0,41,2,1,0,1,805000.0,0,-6.124665,53.287326,0,1
727,0,11,0,2,0,0,1900000.0,0,-6.2002148,53.2349341,0,1
728,0,74,0,9,2,1,132000.0,0,-6.265412400000001,53.3937269,0,1
729,0,78,0,4,2,1,615000.0,0,-6.2822164,53.3127931,0,1
730,0,25,0,4,2,0,223000.0,0,-6.4308528,53.3569363,0,1
731,0,31,0,3,1,0,300000.0,0,-6.231104,53.27001920000001,0,1
732,0,27,0,4,1,0,321586.0,1,-6.429136799999999,53.3998785,1,0
733,0,57,0,2,1,1,240000.0,0,-6.3932206,53.3879699,0,1
734,3,86,0,7,3,0,190000.0,0,-6.282921400000001,53.36432289999999,0,1
735,10,96,1,4,1,0,210000.0,0,-6.288134,53.3400306,0,1
736,0,36,1,3,4,0,565000.0,0,-6.198648400000001,53.305015100000006,0,1
737,16,261,1,10,3,3,215000.0,1,-6.268697400000001,53.3443583,1,0
738,0,67,0,5,2,0,430000.0,0,-6.2879772,53.32281629999999,0,1
739,0,55,0,3,3,1,920000.0,0,-6.279421,53.3089562,0,1
740,4,15,0,1,0,0,612334.8,1,-6.1765762,53.2510443,1,0
741,0,57,0,2,1,1,197000.0,0,-6.3932206,53.3879699,0,1
742,12,84,1,2,1,1,280000.0,0,-6.2970274,53.3428004,0,1
743,0,49,0,2,2,1,290000.0,0,-6.3826208,53.3877446,0,1
744,0,36,1,1,0,0,260000.0,0,-6.327376,53.37796650000001,0,1
745,0,39,0,1,0,0,255000.0,0,-6.2934789,53.4068816,0,1
